userId,movieId,rating,timestamp
562,3897,4.0,1368894011
599,1003,2.0,1498509633
356,40955,4.0,1229140656
168,7934,4.5,1306802281
414,933,4.0,1026224159
28,1729,2.5,1242031770
21,4700,3.0,1500701884
288,6711,3.5,1085424780
606,3831,4.0,1171811599
607,2616,3.0,963080497
514,2028,4.0,1533872451
92,69757,4.0,1294941763
111,165483,4.0,1517441316
599,5423,3.0,1498525804
610,69275,4.0,1495959062
219,4896,2.5,1194931846
1,2492,4.0,965719662
610,46970,4.0,1493847218
387,1289,4.0,1117438916
68,3510,3.0,1158534501
292,1393,4.0,990062625
137,1208,5.0,1204859781
41,5989,4.0,1458939704
345,926,5.0,1342828555
603,534,4.0,954482383
16,2959,3.5,1377476874
606,5849,4.5,1171500978
495,6936,5.0,1458635919
599,122918,3.0,1502815765
331,99114,5.0,1537157805
495,31685,2.0,1458635992
305,168252,4.5,1490211220
351,4993,4.0,1328288166
606,1571,4.0,1171824516
318,5459,4.0,1261343217
603,3787,3.0,963175947
409,562,5.0,968978942
590,4616,3.5,1258417567
380,2656,3.0,1536875205
305,1207,4.5,1460135352
380,104457,3.0,1493421478
555,3572,2.0,978842219
298,562,3.0,1467489463
603,1081,3.0,953928361
294,2450,1.0,966634356
580,5319,3.5,1167790343
232,1580,3.5,1218165957
274,48877,3.0,1171495521
263,4034,4.0,1090948181
434,1089,4.0,1270603496
504,7149,4.5,1072065906
307,52867,4.0,1189455325
448,112818,2.0,1441481958
66,1217,5.0,1099188036
249,87430,3.0,1355677442
274,1027,2.0,1171172500
125,168266,4.0,1495649436
599,3175,3.0,1498522138
110,1089,4.0,1175330137
381,4270,3.5,1167543044
339,93840,3.5,1460518900
608,1552,3.0,1117408344
219,55020,4.5,1206231783
606,973,4.0,1180551729
480,953,4.0,1179162441
249,99750,3.5,1379023798
76,923,1.5,1439168706
68,2948,4.0,1158534014
103,6957,4.0,1431970073
183,2993,4.0,992331667
605,60040,3.5,1277175876
318,1079,3.5,1235480341
393,8665,5.0,1430506266
111,168144,4.0,1516156395
328,858,5.0,1494206973
137,356,3.5,1204859455
122,1682,5.0,1461561457
592,457,5.0,837349924
376,3977,4.0,1364994661
249,119145,4.5,1431251823
469,2289,4.0,965336980
288,5497,3.0,1050510814
463,4223,4.0,1145460361
44,66,3.0,869252563
368,1092,3.0,971276012
599,892,3.5,1498542565
448,138210,3.5,1479834963
509,5,1.5,1435992893
217,518,3.0,955945007
156,3468,5.0,953534519
68,46976,4.0,1208743307
425,3510,3.0,1085492500
590,49651,3.0,1258427986
95,1527,5.0,1043339507
160,3616,4.0,1077749437
357,39,4.5,1348612128
234,1377,5.0,1004408285
68,3408,3.0,1158532037
464,1591,1.0,1286919555
274,1259,3.5,1223524686
580,926,1.0,1167790992
418,6807,5.0,1461869148
509,1517,3.5,1436030426
525,79132,4.0,1476475918
249,101076,3.0,1381067653
448,7570,2.5,1173560573
537,53125,5.0,1424317121
300,593,4.0,1425351824
573,48774,4.5,1341798462
288,1704,3.5,1054569184
282,1208,4.5,1378490160
387,4262,4.5,1134880807
590,8965,3.0,1267150957
605,45668,3.0,1277176555
380,37720,3.0,1494071735
76,7254,3.0,1439165863
23,1748,3.5,1107162537
448,76077,2.0,1306781262
202,2289,4.0,974912665
448,637,2.0,1019128616
103,1222,5.0,1477364699
20,5504,0.5,1054037842
68,111759,4.5,1526947629
307,158,1.5,1186161857
606,6148,3.0,1172013411
542,33679,4.0,1163387716
65,97752,4.0,1494767354
68,31049,2.5,1158533311
274,6593,2.0,1177986754
279,98809,3.0,1506395340
448,4229,3.0,1052647653
509,74868,3.0,1436029128
19,135,3.0,965707637
403,2427,4.5,1225243367
391,25,5.0,1030827466
317,55276,4.0,1430517276
448,86028,2.0,1332090711
514,5433,2.0,1534086434
45,2571,5.0,950718872
483,5618,5.0,1178210850
398,3186,4.0,1311207615
474,3549,5.0,1004131501
277,736,4.0,861812794
474,8360,4.0,1099923515
599,3830,2.5,1519330920
153,180095,4.0,1525548200
142,165,3.0,838932017
113,903,4.0,980307343
318,103249,3.5,1417279833
448,474,4.0,1019124231
480,648,3.0,1179177792
76,80463,3.0,1439167964
187,8370,5.0,1161849597
387,6305,3.5,1118521045
600,55830,4.0,1237743114
213,2797,4.0,1316197284
367,4025,5.0,997813797
181,157,2.0,845470963
70,1959,4.5,1355184760
609,231,3.0,847220869
74,26578,4.0,1207501220
117,5,3.0,844163754
606,4027,4.5,1171362762
307,2000,4.0,1242825854
352,97752,5.0,1493674533
453,1614,4.0,1005967239
608,2133,2.5,1117505211
274,47200,4.5,1171830473
462,55442,4.0,1201410864
41,55247,4.0,1458938862
599,6645,4.0,1498499424
292,2694,2.0,1016841615
161,7247,5.0,1176746376
462,8042,5.0,1414578103
312,1573,3.0,1043176716
448,2718,3.0,1045480175
305,4361,2.0,1520024306
560,3147,4.0,1469650037
608,3994,4.5,1117336788
275,1333,4.0,1049079573
410,3608,4.0,990909993
428,1907,2.0,1111523978
475,60040,4.5,1498031052
260,1094,2.5,1109408347
166,6333,4.5,1189037850
286,3147,5.0,1119561345
288,2959,3.5,1054569349
373,1,3.0,846830172
600,2750,3.5,1237763958
177,63082,2.5,1435526019
234,1198,4.0,1004407958
28,1459,2.5,1242290702
219,6383,1.5,1195927610
219,66297,4.0,1237239035
150,494,3.0,854203124
346,3627,4.0,1155066835
338,187541,1.0,1530148375
19,223,3.0,965705917
409,2581,2.0,968985960
572,111,4.0,945889997
90,1,3.0,856353996
93,1721,5.0,942947205
177,34162,3.0,1435524659
313,3032,5.0,1030474825
112,260,5.0,1442535777
387,5294,3.0,1163921192
610,84944,3.5,1493847274
88,5418,4.5,1331421388
368,3836,4.0,971273448
142,380,4.0,838931920
489,1944,4.0,1333657208
534,8961,4.0,1459787998
448,2140,3.0,1019126914
596,2571,4.0,1535709487
606,27744,4.5,1174347442
294,440,3.0,966595671
239,4993,5.0,1221158212
248,187593,4.5,1534599909
64,1092,4.5,1161559720
448,150604,2.5,1492962436
197,2628,5.0,947461556
292,1676,3.0,990062689
432,33893,4.5,1315244424
274,80846,3.5,1293217563
495,58803,4.0,1458636671
21,4489,4.5,1441393840
57,1249,4.0,969754942
438,7366,4.0,1105654075
63,77455,5.0,1443199931
548,49910,5.0,1494880303
274,1370,3.5,1171943579
567,107406,3.0,1525286772
42,1090,5.0,996212773
155,1562,3.0,961861424
462,3741,3.5,1156556115
610,92420,5.0,1479542965
64,2302,3.5,1161521485
610,3624,3.5,1479542288
100,1968,4.5,1100185874
226,3264,3.0,1099625139
183,1527,2.0,992331630
464,2054,2.0,1287400400
287,3034,1.0,1110230669
187,5445,3.5,1161863913
246,83613,4.0,1354124387
224,3436,4.0,971812827
484,8950,3.0,1342297530
414,58047,3.5,1249835300
352,93840,4.5,1493674497
232,7139,3.5,1182908110
484,2,2.5,1342296219
483,1042,3.0,1327277790
19,2423,4.0,965706337
599,3981,1.5,1519185458
610,4016,3.5,1493846482
109,852,3.0,841189749
212,2959,4.5,1490114785
217,1641,5.0,955943574
590,380,3.0,1258420437
263,6565,4.0,1090948257
249,3821,2.5,1354225875
111,72167,5.0,1516152757
387,2360,4.5,1155110844
599,6,4.5,1498539623
91,1036,4.0,1112713347
122,4343,4.0,1461562735
152,80489,3.5,1450867879
599,4483,1.5,1498505229
221,1721,3.0,1111177393
232,58025,3.0,1206991186
525,48,3.0,1476480566
391,3266,5.0,1030827699
50,3000,3.5,1527106195
202,1208,4.0,974912467
380,5152,4.0,1494267437
555,3525,4.0,978748961
414,1127,3.0,961436469
414,4890,4.0,1006186356
495,780,4.5,1458635950
599,7017,2.0,1519148979
110,2571,4.0,1175330041
232,6874,3.0,1192670494
219,44191,4.5,1194681384
385,344,3.0,834693609
232,6887,4.0,1218166959
551,2324,4.5,1504925161
313,610,5.0,1030474839
414,3489,4.0,1034001626
69,589,4.0,1021643884
487,6711,3.0,1428574255
583,2059,2.5,1481474552
232,54736,3.5,1218165650
325,296,5.0,1039395929
385,1032,3.0,842892242
28,7458,4.0,1234516149
57,2990,2.0,969754552
480,33672,2.0,1179164102
479,2080,4.0,1039362593
156,904,5.0,940290635
422,4855,4.0,1004469938
182,2278,2.5,1054782037
415,296,5.0,1382470083
69,318,5.0,1021646944
180,4993,4.5,1270237909
414,3616,2.0,979568982
195,1120,4.0,1008558636
47,33166,4.5,1496206497
206,95,3.0,850763267
160,1573,1.0,971115213
307,8949,3.0,1187192193
47,112804,5.0,1496205128
603,1196,3.0,953927628
405,1215,3.5,1295923644
274,5463,2.5,1171828131
465,3735,4.0,959895724
263,1680,5.0,941591986
534,93510,4.0,1459787998
380,8361,3.0,1494528248
414,70336,2.5,1261937793
534,3114,4.5,1459787997
514,5337,2.5,1533873663
398,3911,3.5,1311207281
562,2942,4.0,1368896101
303,6264,3.5,1053302977
113,357,4.0,980051777
39,1248,5.0,974788071
249,158,3.0,1346752055
385,999,3.0,865024006
115,3081,3.0,970423896
68,7541,3.5,1267239074
380,783,3.0,1493667686
195,1249,4.0,974705726
469,2987,2.0,965335273
502,2640,5.0,1111757693
217,2950,2.0,955942421
200,165,4.0,1229886183
522,7361,4.0,1253344097
76,111,3.0,1439166428
600,44191,0.5,1237760968
480,34319,3.0,1179165188
182,5650,2.0,1069633806
74,6666,5.0,1207501458
483,55269,4.0,1232883310
606,5349,4.0,1171408549
418,106489,3.0,1461865760
15,122924,1.0,1510573305
42,2306,3.0,996256541
600,1327,2.0,1237710102
239,2478,3.0,1221147392
448,5099,3.0,1019126914
448,155820,1.5,1498162858
266,2571,5.0,944892187
91,5693,4.5,1112716962
213,6537,3.5,1316195640
68,45722,4.5,1158531258
432,80219,3.0,1335141363
480,2640,2.5,1179177858
603,4720,4.0,1000194102
239,5218,4.0,1221158730
292,89492,3.0,1326661225
486,95,3.0,839537249
501,20,1.0,844974037
466,63859,4.0,1439916031
599,26612,3.0,1519235553
557,134130,3.5,1452934442
555,968,3.0,978841464
248,4886,3.5,1534602290
474,2697,3.5,1107193681
542,4886,3.5,1163386824
322,44555,5.0,1217675817
68,508,3.0,1240092508
608,2431,4.0,1117505136
200,8636,2.5,1229886114
82,1,2.5,1084467729
431,485,2.5,1267051816
332,50,4.0,1352671786
226,3275,4.5,1095713403
489,5299,3.5,1332773434
391,32,4.0,1030826859
326,70451,5.0,1324235727
249,65810,3.0,1354884184
414,63876,4.0,1273976702
472,3087,3.0,1345842950
380,293,5.0,1493419784
414,1870,3.0,998400974
58,248,3.0,847719411
367,1270,4.0,997811587
122,32,5.0,1461561526
530,587,5.0,843227030
414,2342,3.0,961438127
22,3489,5.0,1268726106
391,348,5.0,1032388857
274,3363,4.0,1219088440
387,1348,3.5,1156489710
111,51086,0.5,1516141824
202,2000,4.0,974921289
201,2355,5.0,939801930
581,92259,4.5,1447007080
529,65,1.0,855583470
523,356,4.5,1503125976
445,1080,5.0,1454622122
563,58154,3.5,1449187552
105,126426,4.0,1446574318
448,2915,4.0,1019127343
387,2019,4.5,1094876098
186,1028,5.0,1031079149
599,1245,3.5,1498501121
333,3797,1.0,965671775
603,708,3.0,954482471
224,2795,5.0,971812118
232,62374,4.0,1283134102
19,3483,2.0,965704652
68,93840,3.5,1351295106
219,39183,2.5,1237239226
169,5991,5.0,1059427542
448,4844,2.0,1061555032
607,380,4.0,963079014
284,296,4.0,832695048
42,3177,2.0,996216613
348,858,5.0,1378850181
381,6773,4.0,1200824239
567,74791,3.5,1525286106
599,4506,3.0,1519149534
600,282,2.5,1237713576
57,520,3.0,972175822
474,8451,3.5,1086098889
525,7285,3.5,1476477045
562,5618,4.0,1368892289
580,223,3.5,1168085202
305,1246,4.0,1518198580
508,307,1.0,1268297492
482,1246,3.5,1105396540
532,1198,4.0,1025523148
580,3793,4.5,1167674398
599,423,2.5,1519369225
525,1954,3.5,1476482379
104,6593,4.0,1071746249
567,260,2.0,1525288368
240,248,5.0,849122951
232,3510,3.5,1182908293
113,943,5.0,980307023
132,6377,3.0,1157923069
64,1258,3.5,1161521337
597,2130,3.0,941639928
117,457,4.0,844162793
123,2858,3.5,1447291736
98,63992,2.0,1532457530
68,3438,3.5,1158535803
97,4011,5.0,1043383291
466,8529,4.5,1439915623
137,3671,4.0,1204859948
347,356,4.0,847645635
567,59315,3.0,1525287103
103,920,4.5,1431957405
274,1091,3.0,1172007933
600,7323,2.5,1237761922
395,377,3.0,841503656
109,610,3.0,841616485
428,1320,2.5,1111487532
62,8984,5.0,1521490022
19,3035,4.0,965705619
551,111659,5.0,1504926183
274,31696,3.0,1171758428
554,2028,5.0,944902327
83,318,5.0,1332839665
307,1917,2.5,1186085264
275,1358,5.0,1049078254
62,87430,3.5,1525555156
219,1405,2.0,1198814507
274,3785,4.0,1171758989
91,3841,2.5,1112717009
177,32017,3.0,1435837447
555,1020,3.0,978746793
121,435,2.0,847656100
318,87660,4.5,1517938905
232,7150,3.0,1182909260
599,2054,3.0,1498524093
361,3977,3.5,1204045868
141,7153,4.0,1513129810
24,1246,4.0,1458942000
480,1275,3.0,1179162203
414,3841,2.0,968165572
40,104,1.0,832059697
527,3499,5.0,1033176358
520,48780,3.5,1326610541
562,2232,5.0,1368892973
233,106782,2.5,1529333499
199,1719,3.0,940372549
61,1917,3.0,1145531574
452,1356,5.0,1013396292
217,2818,1.0,955941778
563,42732,3.5,1441846021
74,52952,4.5,1207499894
599,82461,3.5,1498615708
365,45672,3.5,1489797190
603,947,5.0,1000194379
386,733,3.0,842613914
228,1590,4.5,1363222654
599,580,3.0,1519351681
448,7173,2.5,1137926409
232,59501,3.0,1241823452
232,45662,2.5,1206994988
252,81845,4.5,1498284375
294,1374,4.0,966633825
226,2161,4.5,1095663318
354,4262,4.5,1200953037
448,5462,2.0,1071155500
414,3051,3.0,961436469
274,3861,3.5,1171829501
271,2140,3.5,1234301786
414,5391,4.0,1058760913
438,4247,1.5,1105654356
448,5989,4.0,1071155545
52,3753,4.0,1468051129
463,36529,4.5,1145460284
117,805,4.0,844163454
104,4896,4.5,1053336345
590,6281,2.5,1258420029
480,1500,3.5,1179162061
567,72294,2.5,1525287973
109,34,3.0,841107487
599,720,4.5,1498533832
249,6593,3.5,1415415585
440,1921,3.5,1237569118
95,1240,5.0,1043340485
561,466,3.5,1491095379
387,7091,3.5,1154595046
525,46972,3.5,1476480514
610,112852,4.5,1493845402
221,32632,3.5,1121365202
18,53996,3.0,1455749279
506,45880,3.0,1424487103
318,3438,3.5,1333826929
603,4027,3.0,980732147
480,4728,1.5,1179165458
219,2571,5.0,1194686044
581,3949,4.5,1447007173
108,4889,3.0,1042838935
462,1464,0.5,1123892420
414,318,5.0,961516613
275,4361,5.0,1049076847
298,53972,2.5,1447598553
68,1923,4.0,1158531081
39,592,4.0,974789632
305,103228,5.0,1519494251
372,4006,1.0,874415441
510,1393,3.5,1141159047
354,4878,4.5,1200870508
369,19,4.0,1237081519
599,82534,2.5,1498517047
82,6383,3.0,1084467496
483,355,2.0,1327277630
608,181,0.5,1117415643
596,122924,2.5,1535711539
42,1020,2.0,996220248
4,450,2.0,986848828
226,2279,2.0,1114843025
579,2471,4.0,958879503
560,81383,2.5,1469675874
135,1259,5.0,1009693280
246,60069,5.0,1354126511
345,3489,4.0,1342826722
608,277,2.5,1117408431
283,805,3.0,901227633
341,87867,3.0,1439751349
145,296,4.0,832105148
105,48385,4.5,1446573460
387,163,4.0,1094938524
74,55444,5.0,1207499839
93,1562,4.0,942946588
156,6377,4.0,1106882012
448,99574,3.0,1411853981
580,2683,3.0,1167673458
419,5010,4.0,1321757697
19,2968,5.0,965703674
292,91535,2.5,1360446246
339,176371,4.5,1507502471
19,3219,2.0,965711529
103,91126,4.0,1431956061
387,912,5.0,1094876530
98,53993,4.0,1532457625
134,595,5.0,832841046
368,1036,4.0,975828914
580,32,5.0,1167790855
222,7173,3.5,1391370881
597,2463,4.0,941641264
504,5992,2.5,1064450804
294,1615,2.0,966634003
292,49272,3.5,1323631791
47,97921,3.5,1496208475
211,49272,4.5,1350912470
283,150,5.0,901227857
335,110,4.0,1261542354
191,159,1.0,829760897
477,223,4.0,1200939941
182,1175,3.5,1054779882
313,163,3.0,1030556499
412,2076,3.0,939115095
239,318,5.0,1221158260
54,457,3.0,839920981
520,4027,5.0,1326609554
191,95,3.0,829759809
19,161,2.0,965710914
294,2321,2.0,966595143
274,70994,3.5,1261091214
599,5591,1.0,1519184880
4,2921,4.0,945078708
305,106100,4.5,1460135606
19,500,2.0,965706636
117,362,4.0,844163543
534,59784,4.0,1459787998
349,356,5.0,834750979
599,2710,2.0,1498510072
90,1414,4.0,856354435
480,2001,2.5,1179178241
156,1199,5.0,939854571
42,3301,4.0,996213124
201,708,3.0,939801904
365,112138,4.0,1489797012
438,4701,4.0,1105654087
391,5417,5.0,1030824589
396,2081,3.0,1111688473
325,3412,4.0,1039398965
288,2429,3.0,976124555
587,898,4.0,953138131
462,25,3.0,1154037817
246,57669,4.5,1353869542
19,1367,1.0,965706615
414,64620,4.0,1273976991
322,2542,4.0,1217677221
414,2081,4.0,961514186
380,5264,3.0,1494268052
474,7882,3.0,1084365770
140,6765,3.5,1166645494
414,832,3.0,961517861
81,356,2.0,845299676
381,3826,2.0,1167542604
297,338,2.0,900876291
255,2907,4.0,1005717513
334,6242,2.0,1225476898
126,47,5.0,845925822
177,8860,3.0,1435530023
13,1173,3.0,987457052
417,110102,3.5,1529284136
125,3553,3.0,1474415167
56,288,3.0,835799188
590,1344,3.5,1258429542
428,8807,4.0,1111489113
28,608,3.0,1243837137
18,1209,5.0,1455050528
474,2558,2.0,1047044056
424,78349,3.5,1457902118
330,3703,3.5,1285903225
528,55290,1.0,1391734657
131,62336,3.5,1349840540
587,3358,3.0,953139828
474,25753,4.0,1139940944
129,40815,4.0,1167376410
84,1394,4.0,858772953
603,193,4.0,963176292
593,6218,5.0,1181007189
307,7367,1.0,1186172993
489,595,4.0,1333101333
561,2746,3.0,1491095117
105,84156,4.5,1446573186
610,118082,3.5,1493848458
288,2537,1.0,978468828
227,47610,3.5,1447210814
570,1527,4.0,1181478981
428,1240,2.5,1111524341
328,1203,5.0,1494210997
122,1247,5.0,1461561850
234,442,3.0,1004408430
298,5528,0.5,1447598506
462,55156,4.0,1408390433
169,48,3.5,1059427123
610,5377,3.5,1493847024
510,1396,3.5,1141159055
177,44022,2.5,1435525303
156,3481,4.5,1106855435
369,4979,3.5,1237081992
122,2232,4.5,1461562390
294,3108,5.0,966595639
249,3034,4.0,1356439500
511,1198,5.0,1450093999
181,355,2.0,845469860
596,113280,4.0,1535833142
448,1617,4.0,1019132316
362,7153,5.0,1530639761
405,3418,4.0,1295923423
155,333,4.0,961861110
448,3897,4.0,1038594345
606,4289,4.0,1171361409
482,1042,4.0,1105396640
165,1221,3.0,1046741758
567,34,2.5,1525288053
600,8368,4.0,1237713057
381,30793,3.5,1164876905
610,47937,3.0,1493848409
420,46578,4.0,1218207569
177,3624,3.0,1435524595
480,5669,3.5,1179160956
488,34,3.0,1112382292
483,2,4.0,1178293652
68,1207,3.0,1158533138
197,858,2.0,947462734
28,3911,3.0,1234334923
405,7013,4.5,1300894109
76,74458,4.0,1439167957
6,210,4.0,845556310
556,3081,4.0,1534321047
414,6542,3.5,1088437531
474,1333,4.5,1090873560
91,3275,4.5,1112713149
22,74789,0.5,1268726132
288,4023,3.0,1007574440
298,86833,3.0,1449589124
113,1265,3.0,980051734
527,4445,4.0,1033173355
166,48774,4.5,1189038374
562,5064,4.0,1368897010
608,27839,3.5,1117504147
413,3147,5.0,1484439835
405,2329,3.5,1295915392
325,1321,4.0,1039397134
247,318,4.5,1467643895
130,329,3.0,832589583
280,55247,4.5,1351484667
18,2291,4.0,1455748560
391,1185,5.0,1032390126
368,1385,2.0,975829985
232,6373,3.0,1218168083
555,1676,1.0,978841648
182,8784,4.5,1120879427
11,1370,3.0,902154383
182,4770,2.5,1055153798
182,5486,2.5,1055156164
487,6874,3.5,1428574236
169,4799,4.0,1059427983
226,2617,3.5,1095662997
474,55118,4.0,1201833256
415,922,4.5,1382469976
605,34338,3.0,1277096943
377,3841,1.5,1340343278
606,6365,2.0,1171761126
521,140,3.0,852713251
1,2997,4.0,964980896
91,7153,4.5,1112711441
64,2167,3.5,1161528879
555,3608,4.0,978820906
137,30749,4.0,1204859715
434,54272,3.5,1270606860
211,70286,2.5,1350913292
268,454,1.0,940193707
226,1097,4.0,1095662692
274,79592,3.5,1296065274
414,157699,4.0,1519593368
369,1610,2.5,1237081499
212,168252,4.5,1523217270
111,117590,3.5,1516152290
489,89864,5.0,1332705045
84,248,2.0,860398847
561,4509,3.5,1491095233
599,1726,2.5,1498517995
605,314,3.0,1277176056
177,3477,2.5,1435536621
474,2463,2.0,978576130
286,4980,3.0,1119564163
104,5349,3.5,1101152665
139,34319,1.5,1453924692
282,2375,5.0,1378489057
19,1278,4.0,965704863
334,48780,3.5,1229960346
249,2392,2.0,1365264136
292,80839,2.5,1323631640
474,2114,4.0,1046978958
132,175,3.0,1157982515
555,3051,3.0,978748760
430,2987,4.0,962936094
311,6365,3.5,1057854427
414,7325,2.5,1090767159
603,2726,4.0,953925349
144,527,3.5,1136812705
600,3186,4.0,1237713859
303,32,3.5,1053303318
514,2458,2.0,1533873657
365,5989,5.0,1488333548
387,8906,2.5,1160634074
420,45499,3.0,1218036707
20,2167,2.0,1054036297
220,50,5.0,1230054959
462,6867,1.5,1123890686
563,80549,3.5,1441846170
307,1407,0.5,1186161619
305,59900,4.0,1460136917
587,2324,5.0,953137813
316,3977,3.0,1111493197
139,5313,1.0,1453925158
338,527,5.0,1530148425
563,81591,4.0,1450727682
186,4813,5.0,1031079871
116,1270,4.5,1337199782
169,2628,4.0,1059428780
122,94864,4.0,1461561643
360,1620,5.0,884997768
604,169,3.0,832081027
274,4776,3.5,1248336545
153,8784,4.5,1525548730
160,356,3.0,971115856
328,4896,4.0,1494212134
414,81834,3.5,1511535642
4,2571,1.0,945173385
182,3148,4.5,1063648690
599,95499,4.0,1519132821
68,26778,3.0,1230497663
479,4499,5.0,1039362854
448,1387,4.0,1019124160
15,5989,5.0,1510571938
233,1921,3.5,1529334433
603,3704,2.0,963177045
249,110350,4.5,1433104566
484,86833,4.0,1342365204
232,71838,4.0,1283133224
313,2006,3.0,1030556008
526,106916,4.0,1502133081
318,2528,4.0,1413627664
184,102123,3.5,1537098991
57,2985,3.0,965798759
274,51937,2.0,1186724303
567,182823,1.0,1525289422
202,3372,4.0,974919155
367,2695,2.0,997811471
232,60069,3.5,1217541083
483,1274,3.5,1182704821
448,72694,2.0,1315003118
288,2014,2.0,976120462
288,43,3.0,976122034
244,1957,5.0,975075399
479,524,5.0,1039362482
279,1291,4.5,1506394354
288,1007,3.5,1054569369
215,1131,3.5,1260908900
195,2771,3.0,1008557995
474,3115,4.0,1069686107
435,33794,4.0,1366678059
68,49651,3.0,1240093975
80,5630,4.5,1377309157
83,76251,3.5,1333841874
296,527,4.5,1532993820
469,3039,3.0,965425446
599,1992,1.5,1498504085
448,95167,3.0,1370110263
600,2594,3.0,1237852187
309,3171,4.0,1166068655
90,7,4.0,856354037
58,218,5.0,847719231
474,5995,4.5,1054300218
111,55872,3.0,1516152241
177,1196,3.0,1435523533
597,1244,5.0,941640394
239,5989,4.0,1221158364
587,1302,5.0,953142030
221,5060,4.5,1111177831
270,780,4.0,853918727
143,87232,4.0,1444769136
474,2167,2.0,974667447
410,2321,5.0,990910447
51,6323,4.5,1230929957
368,589,3.0,975805197
80,6754,5.0,1377391501
477,1701,4.0,1200946881
249,51925,3.5,1355366724
111,4262,2.0,1516154010
195,4306,3.0,994032742
341,4816,4.0,1487285104
314,11,5.0,834241810
143,71535,1.0,1444881319
317,2571,4.0,1430361436
483,8949,4.5,1215543096
168,1219,4.0,1306801603
28,4772,3.5,1236314250
488,8949,3.5,1112382795
368,548,2.0,975829943
249,19,3.5,1354107358
110,8014,4.0,1175330195
249,56367,4.0,1346847764
105,3275,4.5,1448189171
603,838,4.0,954482630
28,52328,2.5,1234572127
546,3958,2.0,973588614
184,122892,3.5,1537099659
10,70183,3.0,1455357636
346,1206,4.0,1094650866
266,145,3.0,945669980
542,2694,4.0,1163388817
135,288,3.0,1009691292
559,58,4.0,865095758
302,628,3.0,854472158
599,1770,2.0,1498510833
18,6,4.0,1460138360
567,179749,1.5,1525288705
596,119145,3.0,1535627438
45,88,4.0,951170543
610,140174,4.0,1493849625
597,2126,2.0,941730230
19,372,1.0,965706507
328,1907,3.0,1494210756
41,3578,4.0,1458939542
483,87867,3.0,1415578593
339,106782,5.0,1460182409
453,1391,4.0,972622184
298,91976,3.0,1447517463
47,2671,2.0,1496206774
313,1261,4.0,1030475620
137,1214,5.0,1204859754
604,186,3.0,832080093
524,196,3.0,851608986
4,4252,3.0,1007569465
19,434,3.0,965709832
143,6332,4.5,1444881588
274,4005,3.0,1186730499
259,2,2.0,1146845339
448,4558,3.0,1019128257
561,5266,1.5,1491091858
29,1136,4.0,1308084085
445,5878,4.5,1454621892
5,261,4.0,847435238
119,45517,4.0,1436007488
600,784,2.5,1237851321
570,161,3.0,1181477445
19,648,3.0,965709656
599,95449,2.0,1519120719
500,1215,4.0,1005528017
182,4157,4.5,1063282219
599,4012,2.0,1498510275
382,64957,5.0,1515160894
57,1248,5.0,965796471
62,115210,4.5,1522190590
199,64614,3.5,1261363910
68,54503,3.5,1198454505
404,454,3.0,838375864
51,380,4.0,1230931592
600,7983,4.0,1237763911
288,8807,3.5,1198509808
232,8529,3.5,1182910203
292,68954,4.0,1245511196
275,5325,3.0,1049077440
373,593,5.0,846829884
122,48385,4.5,1461561623
137,1288,5.0,1204859865
217,3389,2.0,955941792
483,2542,5.0,1178213542
215,2686,5.0,1260905552
387,175,4.0,1094939806
424,3499,3.5,1457846270
290,2355,4.0,974937732
68,41571,3.5,1158535743
274,3361,3.0,1173041338
599,6035,2.5,1498518230
564,46970,4.5,1478451527
414,8638,4.0,1101751640
600,3821,1.0,1237762470
199,4027,4.0,1060289141
307,2571,3.5,1189455492
474,590,3.5,1100292189
381,72226,5.0,1262898613
448,102880,1.5,1401128019
41,115149,0.5,1458943601
414,507,3.0,961515958
603,2633,4.0,954482471
249,1619,3.5,1356277416
132,1196,2.0,1157922624
249,83349,3.0,1430482915
469,728,3.0,965425597
352,117529,3.0,1493920235
89,6936,2.0,1520408626
474,1755,3.0,1047054725
275,2937,5.0,1049078055
187,7044,4.0,1161850206
596,2428,3.5,1535834915
91,1080,4.0,1112710878
410,2133,4.0,990910372
387,7991,2.0,1175233030
211,1556,2.0,1350912072
380,2918,4.0,1493474087
524,193,2.0,851609711
252,168418,4.0,1498284880
200,261,3.5,1229888190
308,6936,2.0,1421375240
610,2022,3.5,1479542193
432,7153,4.0,1316391638
89,147410,5.0,1520409171
294,1078,3.0,966595998
328,1732,3.5,1494211891
580,1732,4.5,1167790706
332,3578,3.5,1352673019
414,45175,3.0,1216147544
506,41571,3.0,1424487012
534,4874,4.5,1459787999
582,8368,4.5,1463474261
28,5445,3.5,1234516004
606,2672,3.0,1197830689
480,249,4.0,1179162338
103,60069,4.0,1431955134
368,434,3.0,975828314
469,2643,1.0,965335130
305,858,5.0,1460134082
148,50872,3.0,1482548504
195,3113,1.0,974708914
387,737,2.0,1094939787
187,1080,4.0,1161849782
567,166534,2.5,1525287859
486,464,3.0,839537308
75,168,4.0,1158967185
427,5810,3.0,1053069816
603,1541,1.0,954482779
307,3186,3.5,1194913087
522,2329,4.5,1253430147
318,122882,3.0,1438361831
18,858,4.0,1455050024
213,1,3.5,1316196157
414,4372,4.0,1006783543
597,1550,1.0,941559139
68,339,3.5,1158532177
219,27660,4.0,1195349051
534,2640,4.0,1459787996
28,30707,4.0,1234341382
555,2456,3.0,978823714
232,5445,4.5,1182907760
