userId,movieId,rating,timestamp
608,6807,2.0,1117336709
210,3147,4.0,1527266292
414,436,2.0,961518556
50,1148,3.5,1514238509
186,2100,4.0,1031087641
567,168250,2.0,1525288599
63,1262,4.0,1443199811
467,1408,3.0,919672315
414,736,3.0,961437647
267,1320,4.0,960330036
610,111551,3.5,1493848727
274,8870,2.0,1197067671
450,1259,4.0,974705022
567,152079,0.5,1525289708
474,6985,4.5,1094562965
380,3793,5.0,1494613078
410,4246,3.0,990728072
463,1221,4.5,1145460455
131,4011,3.5,1349840633
525,140359,4.5,1476477939
599,6559,1.5,1498504013
474,3715,1.5,1087832809
490,60128,1.0,1328200087
603,766,4.0,963179880
186,589,5.0,1031079431
414,4063,2.0,986219448
261,356,5.0,1404881444
599,91529,3.0,1498527139
438,6266,3.5,1105654150
477,62336,5.0,1234853193
414,2496,3.0,961438822
422,750,5.0,986173307
74,48394,4.5,1207500361
188,3061,4.0,962560181
313,1405,2.0,1030558362
144,500,3.0,1137323558
40,236,4.0,832059137
413,53993,0.5,1484440320
534,86332,3.5,1459787998
590,1663,3.5,1258416870
474,7036,3.5,1070286755
177,546,1.0,1435535439
354,380,4.0,1200870155
19,2840,2.0,965711793
51,1287,3.5,1230929668
43,344,4.0,848993662
370,2618,4.0,1159163370
580,7327,2.0,1167673730
432,7438,2.5,1328232790
68,253,2.5,1158531739
560,608,4.0,1469651955
483,8016,4.5,1229251314
33,1580,3.0,939718916
514,1625,2.5,1533872597
391,1220,5.0,1030824540
74,5632,4.0,1207502279
562,6874,4.5,1368895081
242,590,3.0,834073039
265,1807,3.0,965319510
28,7153,3.5,1234338343
603,57,2.0,963180025
117,783,4.0,844163543
68,62,3.5,1158531021
167,2231,4.5,1154719235
448,4563,2.0,1019128718
167,180,4.0,1154721550
587,838,4.0,953138201
600,1028,3.0,1237713479
502,2746,5.0,1111757778
298,555,3.0,1447597822
91,2762,4.0,1112712914
483,1920,2.5,1215898218
1,2427,5.0,964982242
276,356,5.0,858351182
213,6539,4.0,1316197095
217,3434,1.0,955941778
325,356,2.0,1039395407
64,5218,3.5,1161521167
212,51255,4.5,1490115668
414,782,2.0,961682383
64,33794,4.0,1161520706
337,736,5.0,860255715
91,1974,4.0,1112718168
298,93510,2.5,1447599139
517,53125,2.5,1487957688
68,8132,4.5,1158534098
52,47099,4.0,1468051961
217,2716,4.0,955943501
51,2701,0.5,1230929541
599,6811,3.0,1519279420
561,68791,2.0,1491091613
608,5418,4.5,1147794807
370,6874,4.0,1159161893
173,253,3.0,843397944
349,509,3.0,834751107
608,1214,4.0,1117491494
274,2901,3.0,1171933205
453,2582,5.0,972621909
263,852,3.0,941591986
186,2872,3.0,1031087604
420,7458,3.0,1218207066
419,6213,3.5,1328318734
103,72407,2.5,1431955494
274,3972,3.5,1171827551
438,1101,4.0,1105649512
110,1193,4.0,1175330077
19,2097,3.0,965704904
28,33660,4.0,1234341077
294,3146,1.0,966596470
555,2393,3.0,978842001
288,42007,3.0,1163515142
269,780,4.0,850865423
62,1270,4.5,1521822319
294,1005,1.0,966596382
606,47538,2.5,1244573590
414,49957,3.0,1216146955
404,185,4.0,838375811
607,188,5.0,963079441
163,1515,3.0,894217532
452,4963,4.0,1013394745
274,2153,2.0,1171829370
517,515,4.0,1487957415
486,318,5.0,839537113
18,5574,3.5,1455050917
233,3285,3.0,1529334332
57,2804,4.0,965796211
608,8529,2.5,1117502907
144,539,3.0,1137323624
597,1569,3.0,941559139
517,164909,1.0,1487953651
247,2396,2.0,1467765274
477,3809,4.0,1200943098
7,2858,4.0,1106712546
100,1220,3.0,1100183794
597,2023,3.0,940361738
432,5617,3.0,1315244873
580,34162,1.5,1167790507
567,3994,4.0,1525285491
590,527,5.0,1258416466
89,1682,0.5,1520408338
232,79132,5.0,1283133804
40,126,3.0,832060287
232,8970,4.0,1218164491
326,99114,4.5,1419880681
198,66,1.0,1034135137
385,588,4.0,837949569
462,5421,2.5,1123893593
525,7318,2.5,1476481119
311,3977,1.0,1057854901
288,2137,3.0,978469358
477,2193,4.0,1200942061
391,627,5.0,1030944287
418,3147,4.5,1461865714
325,318,5.0,1039397072
318,45950,3.5,1276006634
292,118900,0.5,1454616947
140,1783,3.0,993208423
474,8921,3.5,1097508640
597,1395,4.0,940362008
274,500,3.0,1171428404
542,6378,3.5,1163387349
256,4022,4.0,1446580222
272,6365,3.5,1532266413
198,2407,3.0,1039797076
19,2797,3.0,965704248
555,2121,3.0,978823714
385,314,3.0,847136602
525,93510,4.0,1476476628
464,597,4.5,1287399477
63,2918,3.5,1443201007
20,3996,3.5,1054037208
448,2368,2.0,1019140795
479,1295,3.0,1039367487
91,50,4.5,1112712816
136,276,4.0,832449560
483,52885,5.0,1199992875
412,1641,5.0,939114438
606,2467,4.0,1173570093
425,1246,4.0,1085490407
414,81845,4.0,1511535588
274,1025,3.5,1172269383
414,4265,3.0,990714050
420,6807,4.5,1218206957
307,16,4.5,1186087665
199,3175,4.0,948034556
453,3756,4.0,1034602863
469,1374,4.0,965334076
350,494,4.0,864940972
330,288,5.0,1285905235
266,2288,4.0,945670341
599,1747,3.0,1498521360
603,2570,3.0,954482443
57,1060,3.0,972173722
587,440,4.0,953138612
22,4993,1.0,1268726251
489,7293,4.0,1332774955
264,7303,4.5,1136978802
186,5378,4.0,1031079788
64,104,3.0,1161528801
51,781,4.0,1230931517
339,4262,4.5,1460182797
104,2837,3.0,1049103610
102,350,3.0,835876384
383,2906,3.0,943569367
428,2858,3.5,1111488882
552,2857,4.0,1112151427
346,902,3.0,1094645760
475,81564,3.5,1498031139
177,3052,4.0,1435534292
608,7163,4.0,1147794904
480,1889,3.5,1179162402
484,65802,4.0,1342368986
48,5445,4.5,1127128898
247,79132,4.0,1467644093
11,466,3.0,902154805
219,1438,3.0,1195700484
522,51255,4.0,1254101205
483,48394,5.0,1215897699
59,1224,5.0,953609923
482,1036,5.0,1105396867
459,5816,4.0,1520233624
91,1304,4.0,1112710864
113,4124,1.0,980087663
264,41566,5.0,1136978638
606,7034,3.0,1176332069
64,5673,5.0,1161529296
84,507,3.0,860398337
89,85881,4.5,1520409191
136,337,5.0,832449391
217,504,3.0,955941505
188,3469,5.0,962559652
346,2160,4.5,1125859034
606,6319,2.5,1171822891
380,68954,5.0,1493420232
597,2517,3.0,940362008
104,8533,4.0,1377184795
451,7,3.0,854089243
46,364,5.0,834788146
517,2046,0.5,1487956163
125,7361,4.5,1474311680
603,1202,4.0,953928361
7,8908,4.5,1122333561
28,3020,3.0,1242032934
274,2722,3.5,1171759424
596,1192,4.5,1535828626
589,586,3.0,856046112
391,2692,5.0,1030825372
232,31685,3.5,1182908617
520,4799,3.0,1326688206
322,44191,3.0,1217677352
154,110102,5.0,1486297139
74,296,5.0,1207499596
168,4973,3.5,1306801658
36,2794,3.0,1100803678
403,7361,4.5,1225243681
594,31433,4.5,1129084042
428,1120,3.5,1111523582
590,4406,4.5,1258429104
179,18,4.0,852115405
387,51709,4.0,1190526475
235,48,3.0,841422615
561,8633,3.5,1491095475
275,3267,4.0,1049078967
73,103141,4.5,1464196999
599,3298,2.0,1519201886
132,1125,3.0,1157979739
510,101,4.0,1141159388
174,333,4.0,848487280
407,260,4.0,1424349164
298,6979,2.5,1450452450
495,64614,4.5,1458635310
190,4963,3.0,1504310065
394,153,3.0,838994173
370,296,5.0,1159161996
64,4973,5.0,1161520450
586,101142,5.0,1529899573
275,3480,2.0,1049078389
383,2539,2.0,943570555
570,1358,3.0,1181475957
19,1489,2.0,965709204
367,3717,3.0,997813923
216,1923,4.0,975212308
474,2146,3.0,1007320793
380,61160,2.5,1494696399
385,541,5.0,865025716
113,550,2.0,980051988
105,2925,3.5,1447411285
490,46578,3.5,1324371036
487,4995,3.0,1428649954
301,1193,4.5,1211378235
50,6539,3.0,1514238028
184,103042,3.0,1537099001
159,1259,2.0,1508640372
610,6290,3.0,1493848205
57,1784,4.0,972172894
318,97304,4.0,1413722692
480,1288,4.0,1179178339
462,2693,4.5,1201445877
288,2946,3.0,976120692
573,60684,5.0,1248841902
356,1747,4.0,1229140949
4,1885,3.0,964622617
561,8972,3.0,1491091316
577,1262,5.0,945965629
479,838,5.0,1039362753
28,1136,3.5,1234338716
177,6947,0.5,1435526119
469,2421,2.0,965335037
522,48738,3.5,1255455560
39,2018,3.0,974788629
343,1200,3.5,1202061382
305,54999,4.0,1516462685
606,1220,4.5,1171377515
414,3753,3.0,962892062
425,6157,3.5,1106482953
307,34437,3.0,1186087291
510,3176,1.5,1141158936
414,1600,3.0,961518195
70,72011,4.5,1355185183
474,671,3.5,1053021127
21,135133,3.5,1452051811
111,134853,2.5,1516140998
599,34800,1.5,1519137570
387,7616,2.5,1154579348
140,3360,4.0,1014225118
184,57183,4.0,1537094966
380,49272,5.0,1494071225
43,262,5.0,848994574
195,3005,4.0,1012210123
140,3256,4.0,949666998
599,5303,4.0,1498498853
263,5459,2.0,1026158427
423,318,5.0,1155285853
33,527,5.0,939716661
217,1777,3.0,955944095
608,1500,4.0,1117336725
484,69,4.5,1342300148
387,7328,3.5,1195976321
274,56715,3.5,1288866184
182,4919,3.5,1055153286
171,608,5.0,866904192
438,3994,4.5,1105650270
302,786,4.0,854472122
182,2115,4.0,1054783847
200,3977,4.0,1229886309
254,47,4.5,1180447550
49,109487,4.5,1493093231
83,750,3.5,1333843482
169,1042,4.5,1059427234
422,3016,2.0,989716014
186,1127,4.0,1031079628
153,112552,1.0,1525548567
414,1207,5.0,1039531135
424,778,3.0,1457902209
173,595,3.0,843397907
422,4187,4.0,986172401
387,1227,4.0,1094875415
357,920,5.0,1348610673
325,2159,5.0,1039397813
580,1590,3.5,1167860711
606,45730,3.5,1173577596
498,7,4.0,839197378
226,6880,0.5,1096421408
21,733,3.5,1412967983
365,1265,2.5,1488332858
561,4993,5.0,1491090821
348,4993,5.0,1378850645
414,2769,4.0,989248869
166,46578,4.0,1189038698
550,79132,5.0,1488629921
474,2912,3.5,1089387089
480,1200,4.0,1179160559
605,653,2.0,1277176531
380,5218,4.0,1494528190
381,2085,3.0,1164381726
365,86911,3.5,1488333419
65,97921,3.0,1494767083
562,4823,5.0,1368896762
380,67255,2.0,1493420762
263,3897,4.5,1090948162
573,163,5.0,1186589409
305,51540,4.0,1460135919
380,2470,5.0,1494803628
103,3671,4.0,1431957804
599,46530,3.0,1498523867
600,33493,1.0,1237714898
342,733,4.0,1042821145
380,167746,5.0,1508436102
448,1729,4.0,1019132386
22,4979,3.5,1268726990
318,54354,4.0,1426106282
448,4660,4.0,1019127974
274,60069,3.5,1229332522
244,3755,4.0,975074577
1,500,3.0,964981208
21,33679,4.0,1468113421
65,48780,4.5,1494802296
597,1030,2.0,941640746
509,13,3.0,1436101243
382,2028,4.5,1515162599
160,2827,1.0,991925166
608,32587,5.0,1117162247
525,2142,3.5,1476480476
332,150,3.5,1352673605
586,1645,3.5,1529899386
326,81257,3.5,1322252341
38,527,5.0,841341405
62,4223,4.5,1525125789
603,101,4.0,963178236
599,3986,2.5,1498513907
597,2690,5.0,941559139
249,318,4.5,1346758076
470,339,4.0,849075196
608,5146,3.5,1117502700
477,2287,3.5,1201195861
294,3175,3.0,966595514
19,1267,3.0,965710521
551,47,4.5,1505548073
231,1200,5.0,1433089483
448,5523,2.0,1087571213
380,107723,3.0,1502233002
414,5481,3.0,1039442777
269,3,4.0,850865480
103,74789,3.0,1431970351
182,2105,4.0,1064782872
57,1498,2.0,972172370
75,1962,4.5,1158967875
590,36,3.5,1258420766
226,2100,3.0,1097545890
230,7153,3.0,1196304486
42,1231,5.0,996258009
474,7069,3.5,1181347988
390,6016,4.5,1250335639
447,160,2.0,836960918
95,1206,5.0,1043340455
414,4681,4.0,1008691115
63,3088,4.0,1443199884
555,3527,5.0,978821380
290,903,5.0,974938228
182,6953,3.5,1077582812
534,112897,4.0,1459787995
249,109578,3.5,1406809785
357,46578,4.0,1348610358
233,115713,1.0,1529333395
239,36529,4.0,1221159519
506,80549,4.0,1424487597
391,2702,1.0,1030825403
281,8368,4.0,1183000002
522,10,4.5,1253344761
226,780,3.0,1095662602
232,3624,3.0,1218166869
232,45221,1.5,1218171067
288,3247,3.0,978647508
274,86332,2.0,1318410295
318,1377,3.5,1342597397
113,1086,4.0,980307343
530,592,4.0,843227185
274,367,4.0,1171934652
103,5618,4.0,1431954589
483,909,5.0,1415578849
338,8784,4.0,1530148361
382,33493,4.5,1515161536
580,5445,4.5,1167674258
385,356,4.0,834691790
221,1244,4.5,1119984488
232,69122,4.0,1247190936
41,1777,2.5,1458939104
265,1097,3.0,965316423
381,1035,4.0,1200824251
265,2529,4.0,965314867
62,4993,5.0,1521488587
523,47610,5.0,1503126533
103,3481,4.5,1440773438
284,704,3.0,832699760
288,1298,3.0,979164440
249,1193,4.5,1453079305
45,2504,4.0,951170710
351,91974,3.5,1328296633
483,44665,4.5,1199992808
556,6754,4.0,1534321199
606,6644,4.0,1172016891
14,553,4.0,835441239
10,78772,3.0,1455356988
305,8376,2.5,1535183790
517,3176,2.5,1487953742
111,51662,4.0,1516140798
68,4639,2.5,1261623460
414,85774,4.0,1344733836
66,4537,4.0,1093747951
599,4440,2.5,1498540742
292,2115,4.0,1332678514
606,44301,3.5,1209754486
420,5669,4.0,1218207425
62,41569,4.0,1521490298
233,3977,3.0,1448816528
509,1033,3.0,1436000141
98,1214,4.5,1532457890
337,667,5.0,860256043
103,101,4.0,1431969655
156,6791,4.0,1106881254
119,99112,4.0,1436563613
177,117881,3.5,1435803436
288,47950,3.5,1241964384
288,2021,3.0,975691904
217,1917,3.0,955941099
197,1968,4.0,947461734
469,2194,5.0,965336673
466,33794,3.5,1439885227
274,2291,3.0,1171428345
367,2396,4.0,997811235
122,50,5.0,1461561151
15,6874,3.0,1510572077
222,1466,2.5,1391349980
542,1073,5.0,1163386968
353,353,3.0,831940468
7,5459,3.0,1106712820
279,1247,3.5,1506395330
560,6156,2.0,1469649241
578,75446,2.5,1300995271
298,7147,2.0,1447560530
19,1394,3.0,965705619
599,4109,1.5,1519232759
339,7361,4.5,1460183279
275,954,5.0,1049079562
68,3556,3.0,1158535348
23,2761,3.5,1107162827
47,47423,5.0,1496205761
104,1580,3.0,1048586389
291,122892,4.0,1453051417
610,133832,3.5,1493848796
95,2952,4.0,1043339957
232,661,3.0,1182909693
91,158,2.0,1112713777
249,1359,3.0,1354108079
111,112788,2.5,1516156057
169,1967,3.5,1078285453
393,2959,5.0,1430505981
480,30812,4.0,1179160700
105,104374,5.0,1446572423
420,2617,3.5,1218207873
527,1250,3.0,1033173667
414,2746,4.0,961437549
597,1084,5.0,940362281
249,96861,3.5,1357691672
448,5299,4.0,1033033106
212,2005,4.0,1523216935
112,1196,5.0,1442535776
445,64614,4.5,1454621897
384,3098,3.0,994038436
4,1923,3.0,986934870
426,31,5.0,1451080848
263,6708,3.0,1090948299
292,1552,4.0,990062712
18,5349,4.0,1456923908
169,2581,4.5,1078285431
414,1922,3.0,1051536786
45,2944,3.0,950726388
202,1184,4.0,974924502
561,84954,2.0,1491094539
68,46578,3.0,1180915924
169,6005,3.5,1085699705
186,4545,4.0,1031080338
98,1,4.5,1532457849
156,3418,4.0,953534663
346,1193,4.0,1125857385
17,904,4.0,1307262274
600,4641,4.0,1237713786
555,748,2.0,980125071
599,2161,4.0,1498499195
599,229,2.5,1498518838
70,1269,3.5,1355185088
603,1910,2.0,963178459
608,3751,2.0,1117408251
369,1923,3.5,1237081492
438,3489,3.5,1105671983
249,103801,3.0,1387071580
307,40819,4.5,1189457674
599,50912,2.5,1498517608
599,1231,3.5,1498501272
448,158,3.0,1019125583
298,4340,1.5,1449593004
21,38,2.5,1419795113
540,1681,2.0,1179108292
436,34,5.0,833529621
462,164179,4.0,1484458421
151,92,1.0,855948256
387,7993,2.5,1188367796
495,2918,4.5,1458635301
266,1288,5.0,945669791
211,55765,4.0,1350912900
416,2858,3.5,1187496445
448,2779,3.0,1019127916
486,648,5.0,839536984
249,88129,5.0,1346847628
483,115065,2.0,1415575570
305,119141,3.5,1460222374
307,429,2.0,1186087471
387,5902,3.5,1117431770
368,3654,3.0,971274866
219,4022,3.5,1194827019
95,6947,4.0,1071803718
109,357,4.0,841107725
535,2490,1.0,939029647
448,3671,5.0,1019127174
195,3408,3.0,974708051
555,2428,3.0,978841730
62,106072,3.5,1523786562
599,2872,3.5,1498501391
328,1345,3.0,1494211939
599,1185,3.0,1519136685
565,597,3.0,846533367
226,594,3.0,1095662832
135,1690,3.0,1009691761
57,3624,4.0,969754343
307,1093,3.0,1197407444
452,1917,5.0,1019580965
69,2628,4.0,1021645687
608,594,2.5,1147211020
165,5444,4.0,1046741372
603,2349,4.0,953927759
462,3246,4.0,1122653562
534,5956,3.5,1459788624
301,1061,4.0,1211376075
484,4025,3.0,1342296799
78,1291,4.0,1252575255
50,48780,2.5,1518168203
452,3256,4.0,1013395810
216,3421,5.0,975212199
332,7925,4.5,1352674254
445,910,3.5,1454622112
437,296,5.0,859722193
597,1485,2.0,941558874
606,7767,5.0,1175637600
418,1573,0.5,1461868528
56,39,4.0,835799274
89,84246,4.5,1520409459
331,3948,3.0,1537157761
382,77561,4.0,1515161969
514,1207,4.0,1533948821
605,35347,1.0,1277096832
465,1573,3.0,959896270
188,2312,5.0,962559492
474,2094,3.0,974667743
186,2640,5.0,1031079788
36,1372,3.0,1100803549
380,5899,5.0,1508437185
382,71530,3.5,1515174972
610,62336,5.0,1493848063
111,6957,0.5,1516141230
263,2712,1.0,940383798
608,778,3.0,1117336733
89,41828,4.5,1520409434
434,292,3.0,1270606675
63,41566,3.0,1443290332
599,1968,3.5,1498501664
480,5379,4.0,1179160809
452,1997,5.0,1013397891
183,3726,3.0,992331396
517,909,0.5,1487954015
51,1276,5.0,1230929673
48,2791,2.5,1127128628
288,1276,4.0,976120665
480,40819,3.5,1179163062
414,115617,3.5,1489536909
525,5620,2.5,1476479779
6,240,3.0,845555571
573,6378,4.0,1186722628
19,1580,2.0,965703698
292,19,1.5,1442099069
292,106487,4.5,1453675869
98,8961,5.0,1532457742
480,4321,3.0,1179178755
452,2167,5.0,1013395104
331,7373,2.0,1537158183
385,1204,5.0,865025717
469,2699,3.0,965334169
254,38061,4.0,1180563957
177,1197,5.0,1435720615
596,97752,3.0,1535827204
249,55830,3.5,1346756689
312,253,4.0,1043176220
349,589,4.0,834751082
249,69951,4.0,1354895973
584,204,4.0,834987933
590,1945,5.0,1258417259
105,32,3.5,1446571805
387,1447,3.0,1171934996
428,3897,3.0,1111623819
50,72378,1.0,1518168080
219,616,3.0,1194681357
111,79428,3.0,1516155080
469,1178,5.0,965661977
140,7149,4.0,1145991095
607,1918,4.0,963080331
153,112556,3.5,1525548828
414,63131,4.0,1273977245
144,1485,3.0,1137324112
45,543,5.0,951170445
555,293,5.0,978840381
599,5076,2.0,1519336916
516,4337,3.0,994625224
368,2334,2.0,971276761
510,3160,2.5,1141158918
488,1288,3.0,1112382475
177,3034,4.0,1435535839
199,3117,4.0,946523549
57,3500,4.0,965797264
489,33615,4.0,1333232549
68,1101,3.5,1158533140
232,37729,3.0,1133560311
217,2808,3.0,955941385
62,106782,4.0,1521488752
525,48780,4.0,1476476532
603,4705,3.0,1002403447
119,116823,4.0,1437859195
140,5107,4.0,1015413986
606,2997,5.0,1171406357
357,2134,3.0,1348609834
64,3041,3.5,1161565558
298,1882,0.5,1476643184
45,2396,4.0,950724697
68,48394,4.5,1198454548
232,47610,3.5,1174664303
434,5225,5.0,1270604988
448,142222,3.0,1490451226
249,90403,3.0,1430483182
105,147196,5.0,1526207040
491,367,4.5,1522964068
133,349,2.0,843490845
68,81784,4.0,1305150643
279,106489,2.0,1506395825
187,2890,3.0,1161849814
432,2683,0.5,1316391662
67,5628,4.0,1501273685
274,1975,2.5,1172007878
45,4638,3.0,1007995058
380,122904,5.0,1493419946
480,3037,4.0,1179162662
182,5498,4.5,1069633734
432,44191,4.0,1328232686
39,2580,5.0,974789690
474,8784,4.0,1108868034
597,909,4.0,940362198
365,85401,4.0,1489796885
599,130518,2.5,1519368306
304,1,5.0,881428344
517,750,1.0,1487958658
181,454,5.0,845469472
586,81847,4.5,1529903135
492,880,4.0,863976447
140,6281,3.0,1055092087
15,2916,4.5,1510572872
331,91529,4.0,1537157827
260,5137,3.0,1109410242
479,4979,5.0,1039362656
380,99813,5.0,1493474100
448,7104,2.0,1074423194
572,1276,5.0,945892272
448,4587,3.0,1019128600
66,380,3.5,1104643944
448,93270,1.5,1359231612
139,96079,3.5,1453924765
597,1240,4.0,940420695
457,1136,5.0,993610573
551,111362,3.5,1504925983
331,1391,3.5,1537235369
387,58293,2.0,1214730732
601,4226,5.0,1441639866
495,6870,4.5,1458635382
51,2321,5.0,1230932267
346,1945,3.5,1125857720
122,8874,5.0,1461561501
586,98809,4.5,1529899331
436,204,3.0,833529751
21,586,2.5,1376823478
305,899,4.5,1490211290
446,329,3.0,843839169
51,2393,0.5,1230928774
110,7096,5.0,1175330140
600,1449,4.0,1237759830
298,5401,1.5,1447599489
177,5349,3.5,1435524223
414,51931,3.5,1273976786
68,1625,2.0,1158532719
20,2137,4.5,1054038124
334,40819,3.5,1237061007
368,1965,4.0,971273448
580,2360,4.5,1167673700
393,53125,5.0,1430507657
219,3617,2.5,1195349155
410,3255,4.0,990910372
168,2858,5.0,1306801883
599,3267,2.0,1498510991
280,33166,4.5,1348436135
610,98499,3.0,1479542450
541,281,3.0,835643551
275,4886,4.0,1049077518
606,7934,4.0,1171365487
477,48780,4.5,1222050963
410,4062,4.0,990910163
467,780,2.0,919672355
365,132888,3.0,1489797059
41,48516,3.5,1459367539
248,59315,4.0,1534591714
288,2057,3.0,978468314
232,5712,3.5,1234142171
158,2723,2.5,1290764763
23,5013,3.0,1107164209
599,43908,3.0,1498526369
103,5952,3.5,1431970503
399,1580,0.5,1167220388
355,910,4.0,974966389
438,1196,5.0,1105654505
408,166528,4.0,1485815184
314,273,4.0,834398602
448,49688,4.0,1226505232
368,2231,4.0,975827633
491,30825,4.0,1526673283
132,902,3.0,1157923328
74,4034,3.5,1207501269
389,637,3.0,857934470
414,915,4.0,961513948
448,109487,3.0,1446324494
608,48,0.5,1117161754
352,68791,3.5,1493674611
567,78499,2.0,1525288289
170,344,3.0,840472759
359,648,3.5,1198112063
34,4643,4.0,1168811375
217,3070,3.0,955942041
9,2901,2.0,1044656716
232,52328,3.0,1218166799
298,4639,0.5,1449592380
483,7164,4.0,1204473542
127,913,5.0,1263527066
424,2076,3.5,1457901991
599,429,1.5,1498504055
292,6297,4.5,1265679933
477,1913,4.0,1201158706
414,54999,3.0,1205174990
469,541,5.0,965335217
610,120466,3.5,1493845723
556,8368,4.0,1534321009
111,4989,5.0,1516152890
590,1124,3.5,1267152152
63,4979,4.0,1443200138
101,2502,3.0,968441120
606,2583,4.0,1171736933
477,59784,4.0,1215923079
561,48516,4.5,1491091045
199,7158,4.0,1073246272
599,34405,3.5,1498500262
414,6563,2.5,1082914275
188,1086,4.0,962560423
325,1784,4.0,1039395430
365,114935,2.0,1489796753
387,2208,4.0,1121829436
425,368,3.5,1085477749
11,349,5.0,902154342
20,5630,3.5,1054037295
39,1270,4.0,974787510
453,2997,5.0,972621282
542,500,3.5,1163387264
566,708,3.0,849006776
135,4351,3.0,1009693331
274,65188,3.5,1261091264
427,5785,3.5,1053069848
603,2150,3.0,953927884
44,3,3.0,869251910
599,89085,2.5,1519177870
318,42191,3.0,1342627881
474,2571,4.5,1053020932
414,539,2.0,961438887
448,1645,3.0,1019132423
438,32017,3.0,1120179969
19,3500,2.0,965706907
152,1136,3.5,1450572527
155,260,4.0,961889079
448,170,3.0,1019132497
353,145,3.0,831940036
438,8643,3.5,1105654253
91,7802,4.0,1112711552
428,5445,3.5,1111487560
20,5481,1.0,1054037494
495,4701,3.0,1458636171
64,1339,3.5,1161565604
80,2470,4.0,1377306352
294,3544,3.0,966596511
491,31685,4.5,1524431167
572,3073,5.0,945890887
599,4062,1.5,1519142437
588,590,3.0,839316050
82,1552,3.5,1084465265
596,1136,4.0,1535709619
249,47044,2.5,1415415832
608,1092,2.5,1117408374
489,5530,0.5,1333831610
20,1333,3.5,1054036254
185,2863,3.0,1044311949
95,3298,3.0,1043340283
490,356,3.5,1324371859
567,51255,3.0,1525287228
484,4890,3.5,1342298086
606,908,4.5,1171310442
21,103228,3.5,1403460734
307,2723,1.5,1186162546
573,1625,4.5,1341798424
448,116849,2.5,1448816824
132,3264,1.0,1174935074
226,4321,3.0,1096419928
21,70286,3.5,1441826981
561,1544,2.5,1491091586
51,39183,5.0,1230929886
274,1031,4.0,1197067361
19,1079,4.0,965705725
179,736,5.0,852114051
274,1515,3.0,1217201638
387,432,0.5,1094849154
50,160569,1.0,1514240023
251,593,5.0,1470676695
169,1097,4.0,1078284561
98,71264,3.5,1532457585
292,129937,1.5,1454616747
45,2731,4.0,950723478
448,5548,3.0,1029240574
603,2883,3.0,963176689
274,27904,4.0,1253915370
346,7178,3.0,1094646539
134,592,3.0,832840928
429,60,4.0,828124616
480,4306,3.5,1179163506
603,369,4.0,963180093
64,5679,3.0,1161521059
317,56782,2.0,1430512203
189,527,4.5,1439465064
319,2571,5.0,1461351631
448,788,3.0,1019128497
414,3142,4.0,961681597
221,3362,5.0,1118246642
474,46530,2.5,1180012491
525,98961,3.5,1476478303
387,235,3.5,1094876454
578,830,4.0,1300989485
551,4226,3.0,1504320903
177,61323,3.0,1435526244
307,5092,1.5,1186086476
210,50872,4.0,1475349175
546,1990,4.0,973588258
132,5991,4.0,1157924892
42,2375,3.0,996259605
453,3326,5.0,972621539
359,2384,3.5,1192499586
517,47,2.0,1487958109
180,2571,3.5,1270237896
232,69526,3.5,1247191024
580,3052,3.5,1167792439
554,1213,5.0,944902081
414,6323,3.5,1086207088
599,1633,3.0,1519327055
102,380,3.0,835875691
498,590,3.0,839197204
233,122904,3.0,1529333424
573,1485,5.0,1186590089
414,5073,4.0,1037630608
387,26131,4.5,1117354763
28,30812,3.0,1242288990
382,454,3.5,1515173814
198,1020,3.0,1034138750
198,1210,5.0,1034136682
543,135,5.0,1230602081
477,3868,4.0,1201159567
170,376,3.0,840473290
20,586,3.0,1054038279
382,5218,4.5,1515171411
414,4052,3.0,990716056
590,2012,3.0,1258420912
494,1201,4.0,1001666423
357,296,4.5,1348609971
496,720,1.0,1415165412
27,1721,5.0,965149814
582,122886,4.5,1463474276
331,122882,5.0,1537157973
365,4886,4.0,1488332427
169,1407,4.0,1078284845
174,316,5.0,848486943
360,1625,5.0,884997491
599,6755,2.5,1498518396
599,46367,2.0,1519362625
610,55247,3.5,1493845148
484,3177,4.0,1342300169
596,6541,3.0,1535711674
436,235,3.0,833529729
525,102407,3.5,1476476694
469,3108,5.0,965425446
596,4025,3.5,1535833821
387,1201,4.0,1166243775
599,111360,3.0,1498541937
483,8533,4.0,1415576493
182,1265,4.5,1054783243
381,56174,4.0,1199053774
111,6874,3.5,1516140851
141,81834,3.5,1513129992
448,69640,3.0,1289145810
583,1380,3.0,1481474416
199,56782,4.0,1261363877
599,4936,2.0,1519201688
280,2694,4.0,1348532891
111,7361,3.5,1516140853
305,55908,5.0,1516462883
249,87485,3.5,1346756456
237,7980,3.5,1410631631
275,916,3.0,1049079466
274,1022,2.5,1171785492
91,4878,4.0,1112712017
380,179401,4.0,1536872717
419,480,3.5,1322379808
258,60069,5.0,1534892554
187,296,4.5,1161849333
546,3354,4.0,973588711
42,2628,3.0,996220790
608,4255,0.5,1117415740
448,136654,1.5,1459164933
434,55118,4.0,1270604042
386,16,4.0,842613849
385,246,5.0,834691874
318,1032,4.0,1235503695
28,3578,4.0,1234515839
58,590,3.0,847718380
514,3897,3.5,1533872643
610,8783,3.0,1493845245
509,1391,3.5,1436101414
